timestamp,type,word_text,entity_text,relevant,facet,word_id,pdf_term_id,entity_id,paper_id,page_number,user_id,_id
'2018-03-06T07:30:10','occurrence','sportsman','sportsman','irrelevant','dataset','w-1-0-14-178','4586227752','4583454368','conf_trec_BellotCEGL02','3','user_5','48cf8036-fce8-42f7-b73f-7795cbbaa602'
'2018-03-06T07:30:12','occurrence','river','river','irrelevant','dataset','w-1-0-14-170','4583488200','4583378672','conf_trec_BellotCEGL02','3','user_5','64f9cd26-ecde-4a20-a7ef-4954c5c3b22c'
'2018-03-06T07:30:14','occurrence','vegetal','vegetal','irrelevant','dataset','w-1-0-14-192','4588113592','4583377552','conf_trec_BellotCEGL02','3','user_5','23e8e9eb-12b9-4e08-a8cd-7067c10816b5'
'2018-03-06T07:30:19','occurrence','writer','writer','irrelevant','dataset','w-1-0-14-203','4586227528','4583454312','conf_trec_BellotCEGL02','3','user_5','e2d28d9a-aba7-40e8-b9c4-d16883be14a3'
'2018-03-06T07:30:36','occurrence','coupling','coupling siac and','relevant','method','w-1-0-18-4','4578177936','4578092592','conf_trec_BellotCEGL02','4','user_5','42a1d8f2-12f8-4f8c-a737-2439a664f19d'
'2018-03-06T07:30:40','occurrence','trec-8','trec-8','irrelevant','method','w-1-0-18-138','4580099352','4578093712','conf_trec_BellotCEGL02','4','user_5','b304a806-e6ee-410a-ad60-d918469c82fb'
'2018-03-06T07:30:55','occurrence','organ','organ','relevant','method','w-1-0-22-449','4578128560','4578091472','conf_trec_BellotCEGL02','5','user_5','f0b21ac7-0c94-4287-9817-866af5291eea'
'2018-03-06T07:43:04','occurrence','related','related entity finding','relevant','method','w-1-0-0-271','4571811512','4569018832','conf_trec_BalogSV10','0','user_6','bd7e7dcb-f4c1-4e8b-8767-54da93658e0e'
'2018-03-06T07:43:12','occurrence','clueweb','clueweb','relevant','dataset','w-1-0-0-342','4376549808','4370962584','conf_trec_BalogSV10','0','user_6','0c6dcca6-ab8a-43d2-867a-3c77a67fd732'
'2018-03-06T07:43:16','occurrence','clueweb','clueweb','irrelevant','method','w-1-0-0-342','4574586584','4571727576','conf_trec_BalogSV10','0','user_6','7de9bf48-edcb-4a3d-b4d2-0e03fcfc033e'
'2018-03-06T07:43:23','occurrence','wikipedia','wikipedia','relevant','dataset','w-1-0-0-410','4373776144','4370963424','conf_trec_BalogSV10','0','user_6','d781b966-34a3-4f8f-8f01-f047f41a455a'
'2018-03-06T07:43:27','occurrence','wikipedia','wikipedia','relevant','method','w-1-0-0-410','4574561896','4571726904','conf_trec_BalogSV10','0','user_6','2070026a-5feb-4135-adf2-1b72aaf9770c'
'2018-03-06T07:43:35','occurrence','linked','linked open data','relevant','method','w-1-0-0-511','4574537432','4571725896','conf_trec_BalogSV10','0','user_6','4504b437-9aa2-468b-8812-b57592d1e502'
'2018-03-06T07:43:40','occurrence','semantic','semantic web crawl','relevant','method','w-1-0-0-584','4574539112','4571726400','conf_trec_BalogSV10','0','user_6','8c46662a-53aa-4881-9e0b-b0dec18172db'
'2018-03-06T07:43:46','occurrence','uris','uris','relevant','dataset','w-1-0-0-607','4373844096','4370963536','conf_trec_BalogSV10','0','user_6','91e16e87-b588-4744-8039-18e12edc84f4'
'2018-03-06T07:43:49','occurrence','uris','uris','irrelevant','method','w-1-0-0-607','4574537880','4571725952','conf_trec_BalogSV10','0','user_6','fd9c3e38-81f5-4c21-ab6e-f81721a3cab7'
'2018-03-06T07:44:00','occurrence','entity','entity finding related','relevant','method','w-1-0-1-38','4574585016','4571727128','conf_trec_BalogSV10','1','user_6','658e59c1-9a96-4e3e-9994-3a0df9963285'
'2018-03-06T07:44:22','occurrence','fdwim','fdwim','relevant','dataset','w-1-0-7-128','4373775808','4370963368','conf_trec_BalogSV10','4','user_6','2918c70c-15d9-4471-97d4-c764c3edbdb8'
'2018-03-06T07:44:24','occurrence','hpi-group','hpi-group','relevant','dataset','w-1-0-7-254','4373774464','4370962976','conf_trec_BalogSV10','4','user_6','eea12da4-8eb3-49cd-92a4-4fb555e65fe7'
'2018-03-06T07:44:30','occurrence','ictnet','ictnet','relevant','method','w-1-0-7-495','4571810056','4569018552','conf_trec_BalogSV10','4','user_6','7fbeec92-4627-470e-b7a0-fff85e359af3'
'2018-03-06T07:44:31','occurrence','ictnet','ictnet','relevant','dataset','w-1-0-7-495','4373845776','4370963816','conf_trec_BalogSV10','4','user_6','56aabc72-a72a-4885-a951-81ba465e17f1'
'2018-03-06T07:44:36','occurrence','urls','urls','irrelevant','method','w-1-0-7-602','4574560664','4571726456','conf_trec_BalogSV10','4','user_6','209a123e-be32-4ad3-b7a0-dc85b3f64ae6'
'2018-03-06T07:44:39','occurrence','uapv','uapv','relevant','method','w-1-0-7-624','4574587816','4571727856','conf_trec_BalogSV10','4','user_6','685d37b1-9f54-47ed-b778-ebf5be02a4b5'
'2018-03-06T07:44:45','occurrence','nict','nict','relevant','dataset','w-1-0-8-25','4373774800','4370963256','conf_trec_BalogSV10','5','user_6','1d5cebef-4a1d-40da-939d-0382203aea24'
'2018-03-06T07:44:50','occurrence','pittsis','pittsis','irrelevant','dataset','w-1-0-8-140','4373774576','4370962864','conf_trec_BalogSV10','5','user_6','bdad066d-8fdb-4717-ba60-f8cdb8d865d2'
'2018-03-06T07:44:59','occurrence','pris','pris','relevant','dataset','w-1-0-8-230','4373845104','4370963704','conf_trec_BalogSV10','5','user_6','b71b55ef-0a58-47a7-aa7f-0f4c9a2869ab'
'2018-03-06T07:45:01','occurrence','pris','pris','irrelevant','method','w-1-0-8-230','4574585240','4571727464','conf_trec_BalogSV10','5','user_6','09d6d1f4-7e8f-4ea7-9ec8-9bded972a9a2'
'2018-03-06T07:45:07','occurrence','purdue','purdue','irrelevant','dataset','w-1-0-8-338','4376549248','4370961520','conf_trec_BalogSV10','5','user_6','5a566916-bd14-4382-9d1c-b3d48ab1194f'
'2018-03-06T07:45:14','occurrence','bm25','bm25','irrelevant','dataset','w-1-0-8-292','4373774912','4370963032','conf_trec_BalogSV10','5','user_6','25b936e1-9315-446e-b20e-96aef766e1fc'
'2018-03-06T07:45:20','occurrence','freebase','freebase','relevant','method','w-1-0-8-602','4574561112','4571726624','conf_trec_BalogSV10','5','user_6','59cbe3f4-96b9-4314-8ed9-8762d3aaaae5'
'2018-03-06T07:45:30','occurrence','uwaterlooeng','uwaterlooeng','relevant','dataset','w-1-0-9-72','4373775584','4370963312','conf_trec_BalogSV10','6','user_6','5b96ef63-0d55-494f-b1c6-9a0295fc7e28'
'2018-03-06T07:45:41','occurrence','uamsterdam','uamsterdam','relevant','method','w-1-0-9-332','4574539000','4571726176','conf_trec_BalogSV10','6','user_6','cbec94be-9e7e-4ca8-bb00-c077d67a3c81'
'2018-03-06T07:45:42','occurrence','uamsterdam','uamsterdam','relevant','dataset','w-1-0-9-332','4376550928','4370962696','conf_trec_BalogSV10','6','user_6','d86e1bf1-056f-43e5-9ee6-57a80301c379'
'2018-03-06T07:45:49','occurrence','realnames','realnames','relevant','method','w-1-0-9-517','4574561560','4571726680','conf_trec_BalogSV10','6','user_6','2b768637-02b0-4dfd-bc0f-57f068fd5e0f'
'2018-03-06T07:46:05','occurrence','uiuc','uiuc','relevant','method','w-1-0-10-74','4574539336','4571726344','conf_trec_BalogSV10','7','user_6','8a11b1bd-f3c0-48e6-95fb-8fc875394114'
'2018-03-06T07:46:12','occurrence','lbj-based','lbj-based','irrelevant','dataset','w-1-0-10-82','4376550144','4370962472','conf_trec_BalogSV10','7','user_6','21937cb4-2c97-4eb1-9c0f-d8892059b889'
'2018-03-06T07:46:16','occurrence','dbpedia','dbpedia','relevant','method','w-1-0-10-209','4574608856','4569018888','conf_trec_BalogSV10','7','user_6','1151a800-06fc-4e4f-ab50-fe0ceb9a0f69'
'2018-03-06T07:46:19','occurrence','dbpedia','dbpedia','relevant','dataset','w-1-0-10-209','4376548464','4370993224','conf_trec_BalogSV10','7','user_6','02e26c08-455f-4949-b75c-120d2c863aa0'
'2018-03-06T07:46:25','occurrence','billion','billion triple challenge','relevant','method','w-1-0-10-220','4574587592','4571727520','conf_trec_BalogSV10','7','user_6','962fd517-dda4-44d2-a81c-f9d568ae69fc'
'2018-03-06T07:46:25','occurrence','billion','billion triple challenge','relevant','dataset','w-1-0-10-220','4376549920','4371011344','conf_trec_BalogSV10','7','user_6','4b1addf7-b23d-42f4-847a-dcd96b67a4b5'
'2018-03-06T10:32:24','occurrence','recognition','named entity recognition','relevant','method','w-1-0-0-3','4580099464','4578093768','conf_trec_BellotCEGL02','0','user_7','349146c2-0dc2-439e-8d06-5caf2fcb0c92'
'2018-03-06T10:32:42','occurrence','trec','trec','irrelevant','method','w-1-0-2-57','4578129400','4578091752','conf_trec_BellotCEGL02','0','user_7','4cace285-7994-4e8f-91be-3a062b71dbf4'
'2018-03-06T10:32:46','occurrence','vector','vector space model','relevant','method','w-1-0-3-22','4578179336','4578092872','conf_trec_BellotCEGL02','0','user_7','c4c75125-d8e9-495a-89ab-5da5016aceff'
'2018-03-06T10:32:53','occurrence','bases','knowledge bases developed','irrelevant','method','w-1-0-3-29','4578129176','4578091640','conf_trec_BellotCEGL02','0','user_7','203f7807-2384-44d8-b8d4-10beaaade952'
'2018-03-06T10:33:00','occurrence','siac','siac','relevant','dataset','w-1-0-3-64','4583488424','4583378784','conf_trec_BellotCEGL02','0','user_7','ba938f69-c7a6-4ff5-8fd5-f69cfaef335f'
'2018-03-06T10:33:01','occurrence','siac','siac','irrelevant','method','w-1-0-3-64','4578180008','4578093208','conf_trec_BellotCEGL02','0','user_7','67ff9fd9-395d-46e1-8c60-f91f8f469193'
'2018-03-06T10:33:09','occurrence','question','question analysis','relevant','method','w-1-0-3-87','4578128896','4578091584','conf_trec_BellotCEGL02','0','user_7','8d37fea3-659f-4ddf-b65e-591fdd9169e9'
'2018-03-06T10:33:30','occurrence','taggings','question taggings have','relevant','method','w-1-0-3-92','4578178776','4578093096','conf_trec_BellotCEGL02','0','user_7','66a16087-fd94-43e9-8dad-4f162193cfd6'
'2018-03-06T10:33:34','occurrence','ordering','question ordering problem','relevant','method','w-1-0-3-137','4578128672','4578091416','conf_trec_BellotCEGL02','0','user_7','ca2f98da-2539-4a9d-9068-d20212e50bb8'
'2018-03-06T10:33:39','occurrence','trec-11','trec-11','irrelevant','dataset','w-1-0-3-150','4586226632','4583454200','conf_trec_BellotCEGL02','0','user_7','9ef5ed01-4502-47b2-b770-6d8cf7ad36d5'
'2018-03-06T10:33:43','occurrence','answering','question answering task','relevant','method','w-1-0-3-176','4580047728','4578091136','conf_trec_BellotCEGL02','0','user_7','6576baf5-fd46-466a-97f8-2cb5dce127b0'
'2018-03-06T10:33:48','occurrence','name','name','irrelevant','method','w-1-0-4-121','4580100696','4578094104','conf_trec_BellotCEGL02','0','user_7','88c3130a-99bc-412a-b9bb-05e196a16108'
'2018-03-06T10:34:00','occurrence','currency','currency','relevant','dataset','w-1-0-4-125','4586226184','4583411896','conf_trec_BellotCEGL02','0','user_7','8841ff78-f513-4a9b-b880-4b3798af4eac'
'2018-03-06T10:34:03','occurrence','expected','expected answer types','irrelevant','method','w-1-0-4-136','4580098232','4578093320','conf_trec_BellotCEGL02','0','user_7','f28a169d-0ef6-4136-87ef-08fbd174951f'
'2018-03-06T10:34:18','occurrence','pronominal','pronominal anaphora is','irrelevant','method','w-1-0-6-76','4578178104','4578092480','conf_trec_BellotCEGL02','1','user_7','ddb66647-7d71-45f4-a3f1-4ad619207046'
'2018-03-06T10:34:52','occurrence','trec-9','trec-9','irrelevant','method','w-1-0-11-373','4578129960','4578091976','conf_trec_BellotCEGL02','2','user_7','1ccde6c0-4c8a-4551-9a84-8b95b3f53bfb'
'2018-03-06T10:34:54','occurrence','trec-10','trec-10','irrelevant','dataset','w-1-0-11-375','4583486296','4583378000','conf_trec_BellotCEGL02','2','user_7','c539ecd4-5d01-477e-989c-31a5c2781bcf'
'2018-03-06T10:35:00','occurrence','city','city','irrelevant','method','w-1-0-12-60','4580047672','4578091360','conf_trec_BellotCEGL02','2','user_7','dbd2d202-c64f-44ef-98ef-db673c568aab'
'2018-03-06T10:35:10','occurrence','expression','regular expression','relevant','method','w-1-0-12-471','4578177208','4575315392','conf_trec_BellotCEGL02','2','user_7','057764af-b4fb-4195-9dfc-92cf3dbed10b'
'2018-03-06T10:35:30','occurrence','biography','biography','relevant','dataset','w-1-0-14-60','4586228200','4583454480','conf_trec_BellotCEGL02','3','user_7','3114549d-2a9d-4c4b-9b8e-9f4b9fe2e959'
'2018-03-06T10:36:01','occurrence','coupling','coupling siac and','relevant','method','w-1-0-18-4','4578177936','4578092592','conf_trec_BellotCEGL02','4','user_7','69f3707c-db50-449f-92e2-d67c8927741b'
'2018-03-06T10:36:04','occurrence','trec-8','trec-8','irrelevant','method','w-1-0-18-138','4580099352','4578093712','conf_trec_BellotCEGL02','4','user_7','0247910d-3c10-48eb-9b1e-a8a9f3107d04'
'2018-03-06T10:36:06','occurrence','bird','bird','irrelevant','method','w-1-0-18-284','4578178664','4578092704','conf_trec_BellotCEGL02','4','user_7','be399228-0030-4cba-a1fd-efb2ed138aa6'
'2018-03-06T10:36:12','occurrence','country','country','irrelevant','dataset','w-1-0-22-425','4583489432','4583378896','conf_trec_BellotCEGL02','5','user_7','9151100b-837c-47f1-a988-7754359d4853'
'2018-03-06T10:36:14','occurrence','county','county','irrelevant','dataset','w-1-0-22-427','4583487304','4583378224','conf_trec_BellotCEGL02','5','user_7','2a7cfa93-b671-42ec-ac2b-b62c60a911b3'
'2018-03-06T10:36:15','occurrence','organ','organ','irrelevant','method','w-1-0-22-449','4578128560','4578091472','conf_trec_BellotCEGL02','5','user_7','e9c38ad0-1171-4ea4-9e8e-e13cb8cd8968'
'2018-03-06T11:59:51','occurrence','semantic','semantic web crawl','relevant','method','w-1-0-0-584','4574539112','4571726400','conf_trec_BalogSV10','0','user_8','07a11cd0-ecab-4454-8945-9e062afe1680'
'2018-03-06T12:00:01','occurrence','data','linked open data','relevant','method','w-1-0-0-513','4574537432','4571725896','conf_trec_BalogSV10','0','user_8','f6d86a60-45a1-437f-b34d-8669e4c10291'
'2018-03-06T12:00:10','occurrence','wikipedia','wikipedia','relevant','dataset','w-1-0-0-444','4373776256','4370963424','conf_trec_BalogSV10','0','user_8','61e13845-aea8-4b37-9514-cec0c54e3e8a'
'2018-03-06T12:00:12','occurrence','wikipedia','wikipedia','irrelevant','method','w-1-0-0-444','4574562120','4571726904','conf_trec_BalogSV10','0','user_8','50885568-611a-47ba-93d0-7b8627a2d5c9'
'2018-03-06T12:01:31','occurrence','entity','related entity finding','irrelevant','method','w-1-0-0-288','4571811624','4569018832','conf_trec_BalogSV10','0','user_8','0dbb78c7-5611-4c13-8239-8eab4aa1b4d1'
'2018-03-06T12:01:37','occurrence','clueweb','clueweb','relevant','dataset','w-1-0-0-342','4376549808','4370962584','conf_trec_BalogSV10','0','user_8','7c39a4e7-8faa-441a-8cf6-99c581943d05'
'2018-03-06T12:01:39','occurrence','clueweb','clueweb','irrelevant','method','w-1-0-0-342','4574586584','4571727576','conf_trec_BalogSV10','0','user_8','812e46e5-9eae-4f61-98e8-aaebc6f31d5b'
'2018-03-06T12:01:45','occurrence','uris','uris','irrelevant','method','w-1-0-0-581','4574538104','4571725952','conf_trec_BalogSV10','0','user_8','78aaa627-5881-42ae-abe2-f9b2d6cb1d7e'
'2018-03-06T12:01:46','occurrence','uris','uris','irrelevant','dataset','w-1-0-0-581','4373844208','4370963536','conf_trec_BalogSV10','0','user_8','7a9218cd-6f26-490a-9564-2f2f22e9edd3'
'2018-03-06T12:03:35','occurrence','fdwim','fdwim','irrelevant','dataset','w-1-0-7-128','4373775808','4370963368','conf_trec_BalogSV10','4','user_8','ac140f12-3bd3-43bc-af22-5c7fd94104ec'
'2018-03-06T12:03:39','occurrence','hpi-group','hpi-group','irrelevant','dataset','w-1-0-7-254','4373774464','4370962976','conf_trec_BalogSV10','4','user_8','df0c3bdb-9bb7-4042-a12e-9adc2cd1be12'
'2018-03-06T12:03:47','occurrence','ictnet','ictnet','irrelevant','method','w-1-0-7-497','4571810280','4569018552','conf_trec_BalogSV10','4','user_8','4a804be7-ffed-4b41-84ff-85a70c93abb5'
'2018-03-06T12:03:49','occurrence','ictnet','ictnet','irrelevant','dataset','w-1-0-7-497','4373845664','4370963816','conf_trec_BalogSV10','4','user_8','bd331eb5-8375-4655-9460-6756e1c46c0f'
'2018-03-06T12:03:52','occurrence','urls','urls','irrelevant','method','w-1-0-7-602','4574560664','4571726456','conf_trec_BalogSV10','4','user_8','c61f1041-4418-49e5-bbb7-40219108d1d4'
'2018-03-06T12:04:51','occurrence','uapv','uapv','relevant','method','w-1-0-7-624','4574587816','4571727856','conf_trec_BalogSV10','4','user_8','bf892cb1-dc6a-4a78-a0f4-6e492a846fb6'
'2018-03-06T12:05:01','occurrence','pittsis','pittsis','irrelevant','dataset','w-1-0-8-140','4373774576','4370962864','conf_trec_BalogSV10','5','user_8','a92e1f42-4c2d-496c-a2f1-03df4e2d4910'
'2018-03-06T12:05:10','occurrence','nict','nict','irrelevant','dataset','w-1-0-8-30','4373775024','4370963256','conf_trec_BalogSV10','5','user_8','4c754a94-88eb-47db-b5c6-29a42d0ed0f4'
'2018-03-06T12:05:16','occurrence','bm25','bm25','irrelevant','dataset','w-1-0-8-292','4373774912','4370963032','conf_trec_BalogSV10','5','user_8','3438638e-cfe5-4128-b795-9185c1e90541'
'2018-03-06T12:05:36','occurrence','purdue','purdue','irrelevant','dataset','w-1-0-8-338','4376549248','4370961520','conf_trec_BalogSV10','5','user_8','becedc6d-f919-49f6-a5d2-ec0fa66fecd6'
'2018-03-06T12:05:58','occurrence','uamsterdam','uamsterdam','relevant','method','w-1-0-8-653','4574538888','4571726176','conf_trec_BalogSV10','5','user_8','5cde5bbd-631a-4974-9944-52e626c2369f'
'2018-03-06T12:05:59','occurrence','uamsterdam','uamsterdam','irrelevant','dataset','w-1-0-8-653','4376551264','4370962696','conf_trec_BalogSV10','5','user_8','dab9fac0-2ee1-4b2b-a345-b4c541a1e1f8'
'2018-03-06T12:06:09','occurrence','uwaterlooeng','uwaterlooeng','irrelevant','dataset','w-1-0-9-72','4373775584','4370963312','conf_trec_BalogSV10','6','user_8','3f6afc5a-85f4-4755-b062-e1e0ca928650'
'2018-03-06T12:06:15','occurrence','pris','pris','relevant','method','w-1-0-9-286','4574585576','4571727464','conf_trec_BalogSV10','6','user_8','e9b3bb5d-c1da-4790-bf44-f3836f060360'
'2018-03-06T12:06:16','occurrence','pris','pris','irrelevant','dataset','w-1-0-9-286','4373845440','4370963704','conf_trec_BalogSV10','6','user_8','f86d1cdf-ed10-438e-af73-85c28cf3613c'
'2018-03-06T12:06:25','occurrence','realnames','realnames','relevant','method','w-1-0-9-517','4574561560','4571726680','conf_trec_BalogSV10','6','user_8','f3eba884-a113-418c-a139-8349590e8dfa'
'2018-03-06T12:06:30','occurrence','freebase','freebase','irrelevant','method','w-1-0-9-526','4574561448','4571726624','conf_trec_BalogSV10','6','user_8','c334d116-ba84-4fec-a1ec-aaa51a4e81d6'
'2018-03-06T12:06:38','occurrence','dbpedia','dbpedia','relevant','dataset','w-1-0-9-660','4376548296','4370993224','conf_trec_BalogSV10','6','user_8','f5390f1b-5669-4679-bbc7-84dbe79af119'
'2018-03-06T12:06:39','occurrence','dbpedia','dbpedia','irrelevant','method','w-1-0-9-660','4574608520','4569018888','conf_trec_BalogSV10','6','user_8','b791bd27-e873-4fde-a06e-89bc4bf42a24'
'2018-03-06T12:06:48','occurrence','challenge','billion triple challenge','relevant','dataset','w-1-0-10-222','4376549920','4371011344','conf_trec_BalogSV10','7','user_8','3efffba0-b702-4053-9b16-baeb23a4ae70'
'2018-03-06T12:06:50','occurrence','challenge','billion triple challenge','irrelevant','method','w-1-0-10-222','4574587592','4571727520','conf_trec_BalogSV10','7','user_8','11bdcc4f-023a-4efc-8a9a-3348dda15557'
'2018-03-06T12:06:54','occurrence','graph','semantic web graph','relevant','method','w-1-0-10-259','4574561784','4571726736','conf_trec_BalogSV10','7','user_8','38fa9cfd-7a83-4880-83f5-7bf312f1b30f'
'2018-03-06T12:38:25','occurrence','losey','losey','irrelevant','dataset','w-1-0-0-11','4465648584','4462520920','conf_trec_LoseySR15','0','user_1','669905ed-a950-4688-ae5b-4543eafed97e'
'2018-03-06T12:38:27','occurrence','sullivan','sullivan','irrelevant','dataset','w-1-0-0-13','4465902536','4462520640','conf_trec_LoseySR15','0','user_1','62783b59-c655-48b9-98fd-308d71e988c0'
'2018-03-06T12:38:32','occurrence','trec','trec','irrelevant','dataset','w-1-0-0-3','4465807544','4462521200','conf_trec_LoseySR15','0','user_1','c1346e0c-d704-463a-856d-8fbee5426272'
'2018-03-06T12:38:34','occurrence','track','total recall track','relevant','method','w-1-0-0-7','4434131600','4417193016','conf_trec_LoseySR15','0','user_1','e9c7ca6d-d65c-491a-a66e-44b7907ff311'
'2018-03-06T12:38:40','occurrence','trec','trec','relevant','method','w-1-0-0-64','4417699624','4417195872','conf_trec_LoseySR15','0','user_1','2ee047b0-cbfe-4807-be16-b87924b434cd'
'2018-03-06T12:38:50','occurrence','multimodal','multimodal','irrelevant','dataset','w-1-0-0-157','4482253656','4462521256','conf_trec_LoseySR15','0','user_1','00013a51-915a-45ac-8a82-537f6e918904'
'2018-03-06T12:38:52','occurrence','hybrid','hybrid multimodal method','relevant','method','w-1-0-0-197','4417764544','4417233360','conf_trec_LoseySR15','0','user_1','3a06fb22-e64b-4c29-88e2-82ed5eceab14'
'2018-03-06T12:38:57','occurrence','recall','recall track topics','relevant','method','w-1-0-0-334','4417791424','4417192512','conf_trec_LoseySR15','0','user_1','08fb5e18-e041-49a7-b289-7062a4414085'
'2018-03-06T12:39:04','occurrence','athome','athome','irrelevant','method','w-1-0-0-339','4434082840','4417183816','conf_trec_LoseySR15','0','user_1','24863732-8d11-4518-bcff-24d03fb2ca77'
'2018-03-06T12:39:04','occurrence','athome','athome','irrelevant','dataset','w-1-0-0-339','4465775672','4462521032','conf_trec_LoseySR15','0','user_1','445347f8-b883-4eef-8bb2-e5a31bfb6089'
'2018-03-06T12:39:17','occurrence','sandbox','sandbox','irrelevant','method','w-1-0-1-538','4434363112','4417187736','conf_trec_LoseySR15','1','user_1','e654ecd2-e20b-4e26-98fa-c93fd570d449'
'2018-03-06T12:39:17','occurrence','sandbox','sandbox','relevant','dataset','w-1-0-1-538','4465627208','4462520696','conf_trec_LoseySR15','1','user_1','828995c0-b72b-4c6c-9b02-e4c3ef6af52b'
'2018-03-06T12:39:22','occurrence','florida','florida','irrelevant','method','w-1-0-2-609','4434174976','4417234256','conf_trec_LoseySR15','2','user_1','a0ac5568-32f5-40d8-b832-72b2601ea70f'
'2018-03-06T12:39:28','occurrence','bush','bush','relevant','dataset','w-1-0-3-26','4465628440','4462520864','conf_trec_LoseySR15','3','user_1','795df172-45ba-48bd-8210-3fcb180c0742'
'2018-03-06T12:39:33','occurrence','topics','athome topics searched','irrelevant','method','w-1-0-6-247','4417562104','4417185776','conf_trec_LoseySR15','3','user_1','1627f17f-6a9f-40f6-a967-0835948cec47'
'2018-03-06T12:39:37','occurrence','vancouver','vancouver','irrelevant','dataset','w-1-0-12-12','4482300504','4462521368','conf_trec_LoseySR15','4','user_1','e3e960c9-a6ba-498c-8957-eb02fc7c7ab5'
'2018-03-06T12:39:38','occurrence','occupy','occupy','irrelevant','method','w-1-0-12-11','4434151856','4417233976','conf_trec_LoseySR15','4','user_1','e50580b0-5559-43b3-b143-a71db2436941'
'2018-03-06T12:39:44','occurrence','facebook','facebook','relevant','method','w-1-0-9-3','4434212624','4417185496','conf_trec_LoseySR15','4','user_1','3907890e-3ec9-4cf5-8cd4-c86d7ea435ef'
'2018-03-06T12:39:51','occurrence','similarity','similarity search','relevant','method','w-1-0-15-90','4434399640','4414444376','conf_trec_LoseySR15','6','user_1','9fdc8580-b862-4911-a7eb-84887c686c7d'
'2018-03-06T12:40:06','occurrence','paypal','paypal','relevant','dataset','w-1-0-19-158','4482172632','4462520528','conf_trec_LoseySR15','10','user_1','331d313a-b9f4-4020-ac7b-2c853fb6acb8'
'2018-03-06T12:40:07','occurrence','paypal','paypal','irrelevant','method','w-1-0-19-158','4417792880','4417192848','conf_trec_LoseySR15','10','user_1','07ba0cd8-1f10-4949-b0ae-c858f07000dd'
'2018-03-06T12:40:13','occurrence','manatee','manatee','irrelevant','method','w-1-0-19-178','4417729760','4417233080','conf_trec_LoseySR15','10','user_1','f14fe0f9-1f3c-4615-b9ac-087943ab5f73'
'2018-03-06T12:40:21','occurrence','world','blackhat world forum','relevant','method','w-1-0-23-56','4417602168','4417186336','conf_trec_LoseySR15','11','user_1','adf60505-9638-4891-90e6-e4e99abb5d76'
'2018-03-06T12:40:23','occurrence','funding','preschool funding','irrelevant','method','w-1-0-25-53','4417699008','4417195648','conf_trec_LoseySR15','11','user_1','0f1ea168-2e6d-4b63-b7b2-7a0846041f26'
'2018-03-06T12:40:30','occurrence','blackhat','blackhat','relevant','dataset','w-1-0-27-52','4465757656','4462520976','conf_trec_LoseySR15','12','user_1','06531338-18a3-4851-94ff-1b2cd8917486'
'2018-03-06T12:40:34','occurrence','sullivan','sullivan','irrelevant','method','w-1-0-29-83','4434177328','4417193632','conf_trec_LoseySR15','13','user_1','6c312372-1f7d-4549-b2e2-b3d0077c1eef'
'2018-03-06T12:40:38','occurrence','white','white','irrelevant','dataset','w-1-0-30-450','4482173192','4462520584','conf_trec_LoseySR15','14','user_1','7b31ed32-4432-4614-8ec8-55c920544304'
'2018-03-06T12:40:46','occurrence','mckenna','mckenna','irrelevant','dataset','w-1-0-30-275','4482301064','4462555208','conf_trec_LoseySR15','14','user_1','9f4203c1-cb82-4ab0-a6e8-b4c9995a05d8'
'2018-03-06T12:40:46','occurrence','mckenna','mckenna','relevant','method','w-1-0-30-275','4417793104','4417233864','conf_trec_LoseySR15','14','user_1','862d2240-7b20-40ec-b413-2a1ac1410b0b'
'2018-03-06T12:41:06','occurrence','kroll','kroll ontrack who','irrelevant','method','w-1-0-56-224','4417564568','4417194192','conf_trec_LoseySR15','22','user_1','e14e20e9-4bb7-4b7f-8290-6ad56f9056a2'
'2018-03-06T12:41:18','occurrence','total','trec total recall','relevant','method','w-1-0-62-4','4434401320','4417213272','conf_trec_LoseySR15','28','user_1','b16cb72b-9702-4aa5-a7e8-10102299eec5'
'2018-03-06T12:41:22','occurrence','random','random baseline','relevant','method','w-1-0-62-385','4417517664','4417193912','conf_trec_LoseySR15','28','user_1','b15408a3-395f-41b8-939e-0935734a666a'
'2018-03-06T12:41:24','occurrence','sample','random sample of','relevant','method','w-1-0-62-424','4417764320','4417184208','conf_trec_LoseySR15','28','user_1','e653b308-f4e6-4ec8-b627-4f78fee5d45b'
'2018-03-06T12:41:31','occurrence','reasonable','reasonable recall call','relevant','method','w-1-0-65-104','4417604968','4417186616','conf_trec_LoseySR15','31','user_1','9464000e-9894-4305-a566-104cecbcc499'
'2018-03-06T12:41:47','occurrence','county','manatee county and','irrelevant','method','w-1-0-73-164','4434152528','4417234144','conf_trec_LoseySR15','39','user_1','685272af-cddd-4ccb-b1dc-b737b009fb09'
'2018-03-06T12:42:01','occurrence','blackhat','blackhat forums and','irrelevant','method','w-1-0-82-95','4417732224','4417233136','conf_trec_LoseySR15','45','user_1','a3ff2d88-0aa0-452e-8089-152b66488a24'
'2018-03-06T12:42:03','occurrence','and','random baseline and','irrelevant','method','w-1-0-82-184','4417696264','4417195312','conf_trec_LoseySR15','45','user_1','eecd6fed-7fe7-452c-9449-879d3c784761'
